DISTRICT,Year,ALL-DAE,ALL-DAE-S,ALL-EXP,ALL-EXP-S,ALL-ISS,ALL-ISS-S,ALL-OSS,ALL-OSS-S,ALL-POP,ASI-DAE,ASI-DAE-S,ASI-EXP,ASI-EXP-S,ASI-ISS,ASI-ISS-S,ASI-OSS,ASI-OSS-S,ASI-POP,BLA-DAE,BLA-DAE-S,BLA-EXP,BLA-EXP-S,BLA-ISS,BLA-ISS-S,BLA-OSS,BLA-OSS-S,BLA-POP,ECO-DAE,ECO-DAE-S,ECO-EXP,ECO-EXP-S,ECO-ISS,ECO-ISS-S,ECO-OSS,ECO-OSS-S,ECO-POP,HIS-DAE,HIS-DAE-S,HIS-EXP,HIS-EXP-S,HIS-ISS,HIS-ISS-S,HIS-OSS,HIS-OSS-S,HIS-POP,IND-DAE,IND-DAE-S,IND-EXP,IND-EXP-S,IND-ISS,IND-ISS-S,IND-OSS,IND-OSS-S,IND-POP,PCI-DAE,PCI-DAE-S,PCI-EXP,PCI-EXP-S,PCI-ISS,PCI-ISS-S,PCI-OSS,PCI-OSS-S,PCI-POP,SPE-DAE,SPE-DAE-S,SPE-EXP,SPE-EXP-S,SPE-ISS,SPE-ISS-S,SPE-OSS,SPE-OSS-S,SPE-POP,TWO-DAE,TWO-DAE-S,TWO-EXP,TWO-EXP-S,TWO-ISS,TWO-ISS-S,TWO-OSS,TWO-OSS-S,TWO-POP,WHI-DAE,WHI-DAE-S,WHI-EXP,WHI-EXP-S,WHI-ISS,WHI-ISS-S,WHI-OSS,WHI-OSS-S,WHI-POP
25902,2012,104,4,,-3,831,-6,97,-6,3959,1,1,,0,1,-4,,-1,40,1,-3,,0,97,6,1,-3,238,94,6,1,1,718,6,88,6,2676,37,-1,,0,313,-1,41,1,1504,1,,,,19,,1,,0,,,,,,,,,0,18,4,1,2,211,6,30,6,356,1,-1,,0,1,-6,1,-1,79,45,-3,1,1,394,-4,37,-4,2098
25904,2012,,-4,,-1,2,-6,2,-6,277,,0,,0,,0,,0,3,,0,,0,,0,,0,6,,0,,0,6,3,1,-1,152,,0,,0,1,1,6,5,80,,0,,0,,0,,0,3,,0,,0,,0,,0,3,,0,,0,1,1,1,1,33,,0,,0,,0,,0,3,,0,,0,1,-1,12,,180
25905,2012,,-4,,-1,13,-6,,-6,281,,,,,,,,,0,,,,,,,,,0,1,1,1,1,1,-4,,0,144,,0,,0,1,-1,,0,45,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,5,3,,0,37,,0,,0,,0,,0,3,1,0,1,0,1,-6,,0,230
25906,2012,,-3,,0,2,-6,,-6,237,,,,,,,,,0,,0,,0,1,3,1,3,2,,0,,0,1,-1,1,1,177,,0,,0,1,2,,0,24,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,,0,17,,0,,0,,0,,0,9,,0,,0,1,-1,,0,201
25908,2012,,-3,,0,166,6,18,-2,239,,,,,,,,,0,,,,,,,,,0,1,1,,0,130,5,1,-6,146,,0,,0,36,1,1,-2,45,,0,,0,,-1,,0,2,,,,,,,,,0,,0,,0,34,3,5,2,31,,0,,0,,-1,,0,2,1,0,,0,130,-1,1,-6,194
25909,2012,10,-5,,-1,305,-5,2,-6,1344,,0,,0,1,-1,,0,13,,0,,0,7,1,,0,27,1,-3,,0,186,6,1,1,562,1,-1,,0,66,1,1,1,282,,0,,0,1,-1,,0,13,,,,,,,,,0,1,1,,0,74,6,1,2,134,,0,,0,10,4,,0,13,1,-5,,0,216,-2,1,-1,995
26901,2012,26,-3,,-2,724,6,92,-6,2002,,-1,,0,1,-3,1,1,20,1,-1,,0,181,6,20,5,200,21,4,,0,580,6,75,6,1081,7,-1,,0,188,-5,28,-1,681,,,,,,,,,0,,,,,,,,,0,7,4,,0,130,6,15,3,180,1,1,,0,1,-3,1,1,20,11,-2,,0,339,-5,39,-3,1081
26902,2012,30,6,,-1,416,6,212,6,517,,,,,,,,,0,13,3,,0,164,6,93,6,124,23,1,,0,359,6,170,5,353,5,-2,,0,71,-5,1,-6,140,,-1,,0,,-2,,-2,5,,,,,,,,,0,6,1,,0,70,1,55,5,78,,-1,,0,13,2,1,-2,10,12,-1,,0,168,-2,85,-2,238
26903,2012,2,-5,,-1,148,-2,,-6,608,,,,,,,,,0,1,1,,0,62,4,,0,188,1,-1,,0,119,4,,0,420,,-1,,0,34,-1,,0,146,,,,,1,,,,0,,,,,,,,,0,1,2,,0,18,1,,0,61,,0,,0,1,-1,,0,6,1,1,,0,45,-4,,0,261
27903,2012,70,-1,,-2,795,-6,138,-6,3569,,,,,,,,,0,,-1,,0,29,6,1,-1,36,46,2,,0,627,6,98,4,2102,1,-6,,0,213,1,35,-1,928,,-1,,0,1,-4,1,-1,36,,,,,,,,,0,29,6,,0,250,6,61,6,393,1,-1,,0,1,-6,1,-1,71,49,-1,,0,535,-2,98,1,2498
27904,2012,145,6,,-3,2039,6,49,-6,4413,,-1,,0,1,-6,,-1,44,1,-1,,0,67,5,1,1,88,112,5,,0,1484,6,33,1,2679,76,4,,0,942,6,1,-6,1765,,,,,1,,,,0,,,,,,,,,0,35,6,,0,361,6,18,6,485,1,-1,,0,21,1,,-1,44,1,-6,,0,1001,-6,28,1,2471
28902,2012,170,6,2,-2,2721,6,716,6,5211,,,,,1,,,,0,1,-4,,0,245,6,64,5,261,144,5,5,2,2261,6,587,6,3679,114,1,1,-1,1708,-3,418,-5,3387,,,,,1,,,,0,1,,,,8,,,,0,44,6,1,1,674,6,221,6,625,1,-1,,0,33,1,9,1,52,41,-2,1,1,722,-2,225,3,1459
28903,2012,13,-5,,-1,476,3,77,-6,1532,,,,,,,,,0,1,1,,0,68,6,13,5,92,1,-5,,0,378,6,63,4,1045,7,-1,,0,249,-4,41,-2,919,,,,,1,,1,,0,,,,,,,,,0,,-1,,0,77,5,12,2,138,1,1,,0,1,-4,1,-1,31,1,-2,,0,137,-2,14,-4,490
28906,2012,,-4,,0,,-6,2,-6,261,,,,,,,,,0,,0,,0,,0,,0,21,,0,,0,1,1,7,2,196,,0,,0,1,1,6,4,104,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,1,1,34,,,,,,,,,0,,0,,0,1,1,6,3,136
29901,2012,281,6,,-3,3742,6,612,6,4570,7,-2,,0,42,-6,1,-6,183,17,5,,0,149,6,37,6,91,237,6,1,1,2767,6,492,6,2875,212,6,1,1,2636,6,438,6,2788,,,,,11,,1,,0,,,,,,,,,0,74,6,,0,184,-6,162,6,503,,-2,,0,7,-6,,-4,46,45,-6,,0,897,-6,126,-6,1417
30901,2012,,-5,,-1,,-6,,-6,402,,0,,0,1,3,,0,4,,,,,,,,,0,1,1,,0,1,1,1,1,258,,0,,0,,0,,0,36,,0,,0,,0,,0,4,,,,,,,,,0,,0,,0,,0,,0,24,1,,,,1,,,,0,1,0,,0,1,0,1,0,358
30902,2012,22,-3,,-1,205,-6,2,-6,1649,,,,,,,,,0,,0,,0,1,-1,,0,16,1,-6,,0,143,6,1,1,823,1,-1,,0,35,3,,-1,198,,,,,,,,,0,,,,,,,,,0,12,6,,0,53,6,1,2,165,,-1,,0,1,-3,1,2,49,1,-6,,0,158,-3,1,-1,1385
30903,2012,,-5,,-1,2,-6,2,-6,344,,,,,,,,,0,,0,,0,,0,,0,3,,0,,0,19,,1,-1,221,,0,,0,5,5,,-1,72,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,1,1,1,1,45,,,,,,,,,0,,0,,0,27,,1,-1,265
30906,2012,,-5,,-1,27,-6,,-6,415,,,,,,,,,0,,0,,0,,-1,,0,4,,0,,0,16,1,,0,227,,0,,0,1,-2,,0,46,,0,,0,,-1,,0,4,,,,,,,,,0,,0,,0,5,1,,0,54,,0,,0,1,1,,0,17,,0,,0,1,-6,,0,344
31803,2012,,-5,,-1,,-6,,-6,461,,0,,0,,0,,0,18,,0,,0,,0,,0,5,,0,,0,,0,1,1,352,,0,,0,,0,1,0,383,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,9,,,,,,,,,0,,0,,0,,0,1,2,51
31901,2012,848,-6,51,2,14344,-2,3717,-6,52368,,,,,7,,1,,0,1,,,,12,,1,,0,837,6,51,2,14124,6,3682,6,50273,839,-1,1,-6,14246,5,3683,1,51844,1,,,,6,,1,,0,,,,,,,,,0,174,6,14,5,2679,6,894,6,5237,,,,,,,,,0,1,-4,1,1,73,-6,22,-4,524
31903,2012,1110,6,48,6,7148,6,1313,-6,20026,1,-5,,-1,1,-6,,-6,200,1,-5,,-1,25,-6,1,-5,200,1004,6,41,2,6328,6,1141,6,15520,1062,6,1,-6,6859,6,1253,6,18224,,,,,1,,,,0,,,,,,,,,0,219,6,11,5,958,6,239,6,1602,5,,,,11,,1,,0,38,-6,1,-2,244,-6,54,-6,1602
31905,2012,108,4,2,-1,734,-6,228,-6,4027,,,,,,,,,0,,,,,,,,,0,96,1,1,-1,652,3,208,3,3455,108,3,1,-2,714,1,1,-6,3906,,,,,1,,,,0,,,,,,,,,0,15,4,1,2,100,6,47,6,242,,,,,1,,,,0,,-3,,0,15,-2,1,-3,121
31906,2012,88,-6,2,-4,3975,6,939,-5,11132,,,,,,,,,0,,,,,7,,1,,0,73,2,1,-1,3473,6,811,6,8538,81,-2,11,,3857,5,902,1,10687,,,,,9,,1,,0,,,,,,,,,0,10,3,1,2,341,6,170,6,668,,,,,5,,1,,0,7,3,,0,97,-3,31,1,334
31909,2012,104,6,2,-1,1324,6,,-6,2800,1,1,,0,12,-1,,0,28,1,,,,1,,,,0,88,-2,1,-2,1185,-1,,0,2517,95,1,9,,1221,2,,0,2548,,,,,8,,,,0,,,,,,,,,0,14,2,1,2,172,5,,0,252,1,,,,1,,,,0,1,-4,,0,73,-4,,0,224
31911,2012,34,-3,,-2,682,2,39,-6,2375,,,,,,,,,0,,,,,,,,,0,1,-6,1,0,632,6,1,-6,2021,34,1,1,0,642,-5,39,1,2304,,,,,,,,,0,,,,,,,,,0,6,3,,0,84,5,5,2,166,,,,,,,,,0,,-1,,0,40,5,,-1,71
31912,2012,394,6,2,-4,2745,-6,763,-6,12804,,,,,,,,,0,1,,,,1,,1,,0,361,6,16,,2475,6,696,6,10615,1,-6,16,,2732,4,754,-1,12676,,,,,,,,,0,,,,,,,,,0,57,6,1,2,330,6,122,6,896,,,,,,,,,0,,-3,,0,1,-6,1,-4,128
31913,2012,2,-5,,-1,2,-6,60,-2,752,,,,,,,,,0,,,,,,,,,0,7,1,,0,1,-2,1,-6,723,7,0,,0,105,,60,0,752,,,,,,,,,0,,,,,,,,,0,1,2,,0,1,2,7,3,30,,,,,,,,,0,,0,,0,,0,,-1,8
31914,2012,46,5,,-1,841,6,161,4,1323,,,,,,,,,0,,,,,,,,,0,1,-6,,0,820,5,152,-1,1250,46,1,,0,830,-1,1,-6,1310,,,,,,,,,0,,,,,,,,,0,12,5,,0,147,6,41,6,106,,,,,,,,,0,,-1,,0,11,1,1,-1,13
31916,2012,57,-2,,-2,499,-6,63,-6,3414,,-4,,0,13,-6,,-4,307,,-1,,0,1,-2,1,1,34,41,4,,0,337,6,44,3,1881,1,-6,,0,463,6,1,-6,2799,,,,,1,,,,0,,,,,,,,,0,,-1,,0,17,5,,-1,34,,-1,,0,,-3,,-1,34,1,-2,,0,14,-5,1,-2,205
32902,2012,74,4,,-2,852,5,38,-6,2676,,-1,,0,5,-2,,-1,27,23,4,,0,255,6,17,5,482,60,1,1,1,754,6,33,2,2069,1,-6,,0,287,-3,13,-1,1017,,,,,,,,,0,,,,,,,,,0,13,2,,0,136,5,10,4,294,1,-1,1,3,24,-1,1,-1,80,28,-1,,0,281,-5,1,-6,1097
33901,2012,,-2,,0,,-6,,-6,143,,0,,0,,0,,0,3,,0,,0,,0,,0,1,,0,,0,1,1,1,1,53,,0,,0,1,2,,0,14,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,14,,0,,0,,0,,0,4,,0,,0,1,0,1,0,120
33902,2012,,-6,,-1,16,-6,2,-6,698,,,,,,,,,0,,0,,0,1,2,1,3,7,,0,,0,10,4,1,1,171,,0,,0,1,-1,,0,63,,0,,0,,0,,0,7,,,,,,,,,0,,0,,0,5,3,1,2,70,,0,,0,,0,,0,7,,0,,0,1,-6,1,-1,614
33904,2012,2,-3,,-1,51,-6,2,-6,419,,,,,,,,,0,,0,,0,,-1,,0,4,,-1,,0,34,4,1,1,194,,0,,0,1,-2,,0,38,,0,,0,,-1,,0,4,,,,,,,,,0,1,2,,0,6,1,1,2,34,,0,,0,,-1,,0,4,5,1,1,0,1,-6,11,,373
34901,2012,91,6,2,1,842,6,62,-6,1910,,-1,,0,,-5,,-1,19,58,6,1,1,464,6,35,5,688,80,6,1,-1,679,6,50,4,1188,1,-3,,0,22,-5,1,-2,115,1,1,,0,1,-4,,-1,19,,,,,1,,,,0,24,5,1,1,130,5,17,5,210,1,-1,,0,15,-1,,-1,38,28,-6,1,-1,331,-6,1,-6,1050
34902,2012,,-2,,0,,-6,2,-5,134,,,,,,,,,0,,0,,0,1,2,,-1,23,1,1,,0,1,1,1,-1,103,,0,,0,,0,,0,13,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,-1,19,,0,,0,,0,,0,13,1,1,,0,1,1,1,-1,86
34903,2012,2,-6,,-1,110,-6,2,-6,1250,,,,,,,,,0,5,5,,0,24,3,11,,162,1,-1,,0,91,6,1,-1,775,,0,,0,9,-1,,0,125,,,,,1,,,,0,,,,,,,,,0,1,2,,0,14,3,1,2,88,,0,,0,1,-2,1,2,38,11,,1,1,69,-3,1,-1,925
34905,2012,2,-6,,-1,190,-5,52,-5,909,,0,,0,,-2,,-1,9,1,1,,0,39,-1,1,-5,191,1,-1,,0,165,6,45,4,614,1,2,,0,7,-3,1,-2,73,,,,,,,,,0,,,,,,,,,0,1,1,,0,42,5,11,2,109,,0,,0,7,2,1,1,18,13,,,0,137,2,29,-2,618
34906,2012,2,-4,,-1,176,5,2,-6,480,,,,,,,,,0,,0,,0,5,1,1,2,10,1,1,,0,106,5,9,,224,,0,,0,,-2,,0,10,,,,,,,,,0,,,,,,,,,0,,0,,0,28,3,1,2,48,,0,,0,,-1,,0,5,6,1,,0,171,2,1,-2,451
34907,2012,35,3,,-1,272,-5,2,-6,1215,,,,,,,,,0,1,-3,,0,85,6,1,1,182,21,1,,0,223,6,1,-1,667,1,1,,0,1,-4,,0,36,,-1,,0,1,-1,1,3,12,,,,,,,,,0,1,-2,,0,40,3,1,2,122,,-1,,0,14,2,,0,36,22,-3,,0,162,-6,9,,948
34909,2012,,-4,,-1,138,6,2,-6,300,,0,,0,1,-1,,0,3,1,2,,0,15,3,1,2,15,1,1,,0,94,3,1,-1,175,,0,,0,1,-2,,0,9,,0,,0,1,-1,,0,3,,,,,,,,,0,,0,,0,18,1,1,1,33,,0,,0,,-1,,0,3,1,0,,0,117,-2,1,-2,270
35901,2012,54,6,,-1,,-6,168,5,1327,,,,,,,,,0,1,1,,0,,0,1,-2,27,1,-6,,0,1,0,151,1,1161,1,-6,,0,1,0,162,6,1115,,,,,,,,,0,,,,,,,,,0,8,3,,0,,0,22,4,93,,,,,,,1,,0,,-5,,0,,0,1,-6,173
35902,2012,2,-3,,-1,84,-1,2,-6,338,,,,,,,,,0,,0,,0,,-1,1,2,7,1,-1,,0,1,-6,1,-1,297,7,1,,0,1,-6,1,-2,314,,,,,,,,,0,,,,,,,,,0,,0,,0,5,-1,1,2,27,,0,,0,,-1,,0,3,,0,,0,1,-2,1,2,14
35903,2012,,-3,,0,2,-6,,-6,238,,,,,,,,,0,,,,,,,,,0,,0,,0,,-1,,0,46,,0,,0,,0,,0,19,,0,,0,,0,,0,2,,,,,,,,,0,,0,,0,1,2,,0,17,,0,,0,,0,,0,2,,0,,0,1,-2,,0,214
36901,2012,47,5,,-1,528,6,40,-6,1300,1,1,,0,1,-5,1,1,26,14,3,,0,135,6,12,3,208,34,3,,0,312,2,27,2,720,1,-6,,0,100,-5,1,-5,351,,,,,,,,,0,,,,,,,,,0,6,1,,0,96,6,7,2,117,,-2,,0,1,-6,,-1,52,23,-1,,0,278,1,21,1,663
36902,2012,127,5,2,-1,1092,-6,140,-6,4660,,-1,,0,1,-5,,-1,47,1,-2,,0,70,6,5,1,140,41,3,1,1,486,6,79,6,1100,27,1,,-1,257,4,31,1,932,,-1,,0,1,-5,,-1,47,1,,,,,,,,0,8,1,,0,131,6,35,6,280,1,-1,1,3,44,5,7,3,93,83,-3,1,-1,715,-6,97,-2,3448
36903,2012,14,-4,,-1,228,-6,191,5,1422,,0,,0,1,-1,,-2,14,1,-1,,0,1,-6,1,-6,114,7,-1,,0,147,3,147,6,822,1,-3,,0,71,-2,66,-1,512,,,,,,,,,0,,,,,,,,,0,5,3,,0,36,4,49,6,142,1,1,,0,1,-2,1,-2,28,7,-1,,0,112,-2,75,-5,754
37901,2012,2,-5,,-1,214,1,68,-1,729,,0,,0,,-2,,-1,7,1,1,,0,102,6,38,6,182,1,-1,,0,183,6,62,5,515,1,1,,0,45,-3,7,-5,204,,,,,6,,1,,0,,,,,,,,,0,,0,,0,30,4,8,2,58,,0,,0,7,-1,1,-2,36,1,1,,0,54,-5,18,-3,299
37904,2012,103,-1,,-3,830,-6,1124,6,5252,,-1,,0,1,-4,1,-5,53,39,6,,0,315,6,345,6,945,95,5,1,0,786,6,1031,6,4212,46,-1,1,1,264,-6,511,-2,2468,,,,,1,,1,,0,,,,,,,,,0,9,-1,,0,91,1,188,6,525,1,-1,,0,1,-6,25,1,105,1,-6,,0,218,-5,234,-6,1733
37907,2012,35,-2,2,1,511,-6,311,6,2359,,-1,,0,,-3,,-2,24,6,1,1,1,109,5,74,5,354,25,2,1,-1,406,6,234,6,1481,1,-3,,-1,29,-6,20,-5,330,,-1,,0,9,2,,-2,24,,,,,,,,,0,13,5,1,1,94,6,87,6,259,1,1,,0,17,1,16,2,71,24,1,1,-1,347,-1,201,-2,1604
37908,2012,2,-4,,-1,178,3,,-6,520,,0,,0,,-1,,0,5,,0,,0,19,3,,0,26,1,-2,,0,169,2,5,1,479,1,-1,,0,115,-5,5,1,421,,,,,,,,,0,,,,,,,,,0,,0,,0,13,-1,,0,42,,,,,,,,,0,1,1,,0,44,5,,0,68
37909,2012,,-5,,-1,41,-6,,-6,367,,,,,,,,,0,,0,,0,1,-2,1,2,44,1,1,,0,35,3,1,1,244,,0,,0,1,-2,,0,40,,,,,,,,,0,,,,,,,,,0,1,2,,0,9,3,,0,37,,0,,0,1,-1,,0,11,1,1,,0,27,-2,1,1,272
38901,2012,18,-2,,-1,305,-2,12,-6,1212,,0,,0,,-2,,0,12,1,1,,0,43,6,1,1,73,13,2,,0,236,6,1,-5,693,9,2,,0,137,4,1,-3,448,1,2,,0,1,-1,,0,12,,,,,,,,,0,5,2,,0,86,6,6,5,133,,-1,,0,1,-3,,-1,24,1,-5,,0,117,-6,1,-4,642
39901,2012,,-1,,0,,-6,,-4,63,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,1,28,,0,,0,,0,1,2,8,,0,,0,,0,,0,4,,,,,,,,,0,,0,,0,,0,,0,4,,0,,0,,0,,0,3,,0,,0,,0,1,1,49
39902,2012,2,-6,,-1,316,3,2,-6,1011,,,,,,,,,0,,0,,0,,-2,,0,10,1,1,,0,178,5,1,1,442,,0,,0,21,-1,,0,81,,0,,0,6,-1,,0,20,,,,,,,,,0,1,1,,0,74,6,1,1,111,,0,,0,25,5,1,2,30,1,-1,,0,264,-2,1,-1,880
39903,2012,,-5,,-1,2,-6,,-6,498,,,,,,,,,0,,0,,0,,0,,0,5,1,1,,0,1,1,1,1,245,1,2,,0,,0,1,2,45,,0,,0,1,2,1,3,15,,,,,,,,,0,,0,,0,1,2,,0,50,,0,,0,,0,,0,10,1,0,,0,1,-1,1,0,428
39904,2012,,-3,,0,2,-6,,-6,185,,,,,,,,,0,,,,,,,,,0,,0,,0,7,4,,0,84,,0,,0,1,2,,0,7,,0,,0,1,3,,0,2,,,,,,,,,0,,0,,0,1,2,,0,15,,0,,0,,0,,0,4,,0,,0,1,-2,,0,172
39905,2012,,-2,,0,,-6,,-5,106,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,50,,0,,0,,0,,0,5,,0,,0,,0,,0,1,,,,,,,,,0,,0,,0,,0,,0,15,,0,,0,,0,,0,1,,0,,0,1,0,,0,99
40901,2012,2,-4,,-1,105,-3,41,-1,469,,,,,,,,,0,1,2,,0,,-2,1,-1,14,25,,,0,1,-6,41,3,421,20,,,0,91,1,1,-6,394,,,,,,,,,0,,,,,,,,,0,1,2,,0,25,5,8,2,47,,0,,0,1,-1,,-1,5,1,1,,0,1,-5,1,-3,61
40902,2012,,-4,,-1,2,-6,,-6,322,,,,,,,,,0,,0,,0,1,3,,0,3,1,1,,0,10,,,0,178,,0,,0,1,1,,0,129,,,,,,,,,0,,0,,0,,0,,0,3,,0,,0,1,1,,0,42,,0,,0,,0,,0,10,1,1,,0,10,,,0,177
41901,2012,,-4,,-1,2,-6,2,-6,317,,0,,0,,0,,0,3,,,,,,,,,0,1,1,1,1,1,1,1,1,155,1,1,,0,1,1,1,1,105,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,1,2,29,,0,,0,,0,,0,3,1,1,1,1,1,-1,1,-1,206
41902,2012,,-4,,0,61,-1,,-6,251,,,,,,,,,0,,,,,,,,,0,1,1,,0,50,4,1,1,163,1,1,,0,26,1,1,1,90,,,,,,,,,0,,,,,,,,,0,,0,,0,5,-1,,0,30,,,,,,,,,0,,0,,0,35,-1,,0,161
42901,2012,13,-2,,-1,277,1,23,-6,985,,0,,0,,-2,,-1,10,,-1,,0,7,-1,1,1,30,1,-5,,0,231,6,1,-6,586,1,-2,,0,82,2,1,-3,256,,0,,0,9,3,,-1,10,,,,,,,,,0,1,-1,,0,53,6,5,2,89,,-1,,0,5,-1,,-1,20,1,-5,,0,174,-2,13,-2,670
42903,2012,,-4,,-1,43,-6,2,-6,303,,,,,,,,,0,,0,,0,,-1,,0,9,,0,,0,37,3,1,-1,218,,0,,0,7,-2,1,1,91,,0,,0,,-1,,0,6,,,,,,,,,0,,0,,0,13,5,1,2,30,,0,,0,,-1,,0,9,,0,,0,36,4,1,-1,188
42905,2012,,-3,,0,2,-6,,-6,201,,,,,,,,,0,,,,,,,,,0,1,1,,0,1,-1,1,1,132,,0,,0,,-1,,0,58,,,,,,,,,0,,,,,,,,,0,1,2,,0,1,2,,0,20,,0,,0,,0,,0,2,1,1,,0,1,-1,1,1,141
42906,2012,,-2,,0,2,-6,2,-4,97,,,,,,,,,0,,0,,0,,0,1,2,4,,0,,0,6,1,9,,89,,0,,0,1,1,1,1,29,,,,,,,,,0,,,,,,,,,0,,0,,0,1,1,1,1,15,,0,,0,,0,,0,1,,0,,0,1,-1,1,-1,63
43901,2012,144,-6,15,-1,1192,-6,199,-6,20071,1,-6,,-2,24,-6,1,-6,2810,37,6,1,-1,289,6,49,6,2007,59,6,5,2,477,6,68,6,3352,30,4,5,3,189,4,36,3,2609,1,-1,,0,12,1,1,-1,201,1,,,,,,,,0,54,6,1,-1,357,6,76,6,2208,7,1,1,1,55,2,9,1,803,65,-5,5,-2,623,-5,97,-4,11641
43902,2012,27,-5,,-2,766,2,83,-6,2599,,-1,,0,1,-3,,-1,26,1,-1,,0,94,6,19,6,156,21,5,,0,339,1,52,5,1146,7,-1,,0,171,-4,1,-6,702,,-1,,0,1,-3,,-1,26,,,,,,,,,0,7,3,,0,149,6,21,5,260,1,1,,0,25,1,1,-1,78,12,-2,,0,465,-1,46,-2,1611
43903,2012,31,-2,2,1,309,-6,17,-6,2133,,-1,,0,,-2,,0,21,1,1,1,2,16,3,1,1,64,12,1,1,1,122,4,9,2,661,1,-5,,-1,76,-1,1,-2,555,,-1,,0,1,-1,,0,21,,,,,,,,,0,7,3,1,2,70,6,6,4,192,,-1,,0,1,-5,,-1,64,22,1,1,-1,209,1,10,-1,1408
43904,2012,26,-1,2,1,407,-2,50,-6,1573,,,,,,,,,0,8,6,,0,54,6,10,5,63,20,4,1,1,280,6,31,2,769,5,-1,,-1,84,-4,5,-4,425,,-1,,0,,-3,,-1,16,,,,,1,,,,0,1,-1,1,2,43,2,1,-2,142,,-1,,0,1,-4,,-1,31,13,-2,1,-1,258,-1,35,1,1022
43905,2012,185,-6,18,-5,3616,-6,713,-6,41820,1,-6,,-2,150,-6,25,-6,5437,50,6,1,-1,1008,6,250,6,4600,51,6,6,3,1262,6,265,6,5144,41,4,1,-1,802,6,144,5,6273,,-2,,0,15,-5,,-5,418,1,,,,6,,,,0,32,5,1,-1,702,6,182,6,3764,1,-3,,-1,133,3,15,-2,1255,81,-5,9,-1,1502,-6,279,-6,24256
43907,2012,311,-6,2,-6,2504,-6,1561,-6,26191,1,-5,,0,18,-6,12,-6,786,93,6,11,,696,6,560,6,3143,194,6,20,,1456,6,1038,6,7595,107,5,12,,793,6,474,5,6810,1,-2,,0,23,-1,16,1,262,1,,1,,9,,13,,0,53,6,1,2,560,6,385,6,2357,9,-1,1,2,98,3,42,-1,786,97,-6,1,-1,867,-6,444,-6,14405
43908,2012,14,-5,,-1,276,-6,37,-6,1743,,0,,0,,-2,,-1,17,,-1,,0,13,-1,,-2,105,1,-2,,0,102,6,11,1,415,1,-1,,0,71,5,1,-3,296,1,2,,0,1,-1,1,1,17,,,,,,,,,0,1,-1,,0,72,6,13,5,157,1,1,,0,1,-4,1,1,52,7,-2,,0,186,-3,25,-1,1272
43910,2012,364,-6,37,-2,3906,-6,1815,-6,58382,1,-6,1,-4,167,-6,56,-6,12260,94,6,1,-2,1102,6,566,6,6422,205,6,13,2,2256,6,1131,6,15121,119,6,8,-1,1190,6,566,6,12844,1,,,,1,,1,,0,1,,,,1,,1,,0,94,6,8,3,938,6,523,6,5838,11,1,1,1,135,2,40,-3,1751,126,-5,17,1,1294,-6,577,-6,25104
43911,2012,26,-6,,-2,926,-3,163,-6,3583,,-1,,0,1,-4,1,-1,36,1,-1,,0,102,6,17,3,215,20,2,,0,645,6,114,4,2125,1,-5,,0,252,-6,43,-4,1326,,-1,,0,1,-4,1,-1,36,,,,,,,,,0,1,-1,,0,162,6,40,6,394,1,1,,0,25,2,1,-2,72,15,1,,0,539,4,98,2,1899
43912,2012,,-6,,-3,434,-6,43,-6,5175,,0,,0,1,-5,,-1,155,,0,,0,99,6,10,4,414,,0,,0,126,6,22,6,683,,0,1,2,77,3,1,-3,725,,0,,0,1,-2,,-1,52,,,,,1,,,,0,,0,,0,74,6,11,5,362,,0,,0,12,-1,1,-1,155,,0,,0,240,-6,28,-1,3674
43914,2012,157,-6,2,-5,2897,-6,326,-6,13622,1,-5,,0,79,-6,1,-6,954,30,2,1,1,650,6,86,6,1907,83,6,1,1,1290,6,151,6,3746,42,2,1,1,626,1,48,-4,2861,1,-1,,0,32,1,1,-2,136,,,,,16,,,,0,32,6,,0,506,6,89,6,1090,1,-2,,0,47,-2,9,1,272,77,-2,1,-1,1447,-6,174,-1,7492
43917,2012,,-6,,-1,43,-6,2,-6,728,,,,,,,,,0,,,,,,,,,0,,0,,0,29,3,1,-1,372,,0,,0,1,-4,1,1,116,,0,,0,,-1,,0,7,,,,,,,,,0,,0,,0,7,2,,0,66,,0,,0,1,1,,0,7,1,0,,0,35,-1,1,-1,597
43918,2012,2,-6,,-1,322,-6,28,-6,1780,,0,,0,,-2,,-1,18,,0,,0,13,1,1,1,71,1,1,,0,150,3,14,2,705,1,1,,0,66,-1,1,-3,392,,0,,0,7,2,,-1,18,,,,,1,,,,0,1,2,,0,67,6,10,5,160,,0,,0,1,-2,,-1,18,1,-1,,0,226,-1,22,1,1264
