DISTRICT,DISTNAME,REGION,DPETALLC,DPETBLAP,DPETHISP,DPETWHIP,DPETINDP,DPETASIP,DPETPCIP,DPETTWOP,DPETECOP,DPETSPEP,C-JJAEP EXPULSIONS=HISPANIC/LATINO,C-JJAEP EXPULSIONS=WHITE,D-EXPULSION ACTIONS=HISPANIC/LATINO,D-EXPULSION ACTIONS=WHITE,E-DAEP PLACEMENTS=HISPANIC/LATINO,E-DAEP PLACEMENTS=WHITE,F-OUT OF SCHOOL SUSPENSIONS=BLACK OR AFRICAN AMERICAN,F-OUT OF SCHOOL SUSPENSIONS=HISPANIC/LATINO,F-OUT OF SCHOOL SUSPENSIONS=WHITE,G-IN SCHOOL SUSPENSIONS=AMERICAN INDIAN OR ALASKA NAT,G-IN SCHOOL SUSPENSIONS=BLACK OR AFRICAN AMERICAN,G-IN SCHOOL SUSPENSIONS=HISPANIC/LATINO,G-IN SCHOOL SUSPENSIONS=NATIVE HAWAIIAN/OTHER PACIFIC,G-IN SCHOOL SUSPENSIONS=WHITE,H-SPEC. ED. JJAEP EXPULSIONS=SPEC. ED. EXPULSIONS TO JJAEP,I-SPEC. ED. EXPULSIONS=SPEC. ED. EXPULSIONS,J-SPEC. ED. DAEP PLACEMENTS=SPEC. ED. DAEP PLACEMENTS,K-SPEC. ED. OUT OF SCHOOL SUS.=SPEC. ED. OUT OF SCHOOL SUSPEN,L-SPEC. ED. IN SCHOOL SUS.=SPEC. ED. IN SCHOOL SUSPEN,M-ECO. DISADV. JJAEP PLACEMENTS=ECO. DISAD. EXPULSION TO JJAEP,N-ECO. DISADV. EXPULSIONS=ECO. DISAD. EXPULSIONS,O-ECO. DISADV. DAEP PLACEMENTS=ECO. DISAD. DAEP PLACEMENTS,P-ECO. DISADV. OUT OF SCHOOL SUS.=ECO. DISAD. OUT OF SCHOOL SUSPEN,Q-ECO. DISADV. IN SCHOOL SUS.=ECO DISAD. IN SCHOOL SUSPENSIONS,E-DAEP PLACEMENTS=BLACK OR AFRICAN AMERICAN,E-DAEP PLACEMENTS=TWO OR MORE RACES,F-OUT OF SCHOOL SUSPENSIONS=AMERICAN INDIAN OR ALASKA NAT,F-OUT OF SCHOOL SUSPENSIONS=ASIAN,F-OUT OF SCHOOL SUSPENSIONS=TWO OR MORE RACES,G-IN SCHOOL SUSPENSIONS=ASIAN,G-IN SCHOOL SUSPENSIONS=TWO OR MORE RACES,E-DAEP PLACEMENTS=AMERICAN INDIAN OR ALASKA NAT,E-DAEP PLACEMENTS=ASIAN,F-OUT OF SCHOOL SUSPENSIONS=NATIVE HAWAIIAN/OTHER PACIFIC,C-JJAEP EXPULSIONS=BLACK OR AFRICAN AMERICAN,D-EXPULSION ACTIONS=BLACK OR AFRICAN AMERICAN,E-DAEP PLACEMENTS=NATIVE HAWAIIAN/OTHER PACIFIC,D-EXPULSION ACTIONS=TWO OR MORE RACES,C-JJAEP EXPULSIONS=ASIAN,D-EXPULSION ACTIONS=ASIAN,C-JJAEP EXPULSIONS=TWO OR MORE RACES,C-JJAEP EXPULSIONS=AMERICAN INDIAN OR ALASKA NAT,D-EXPULSION ACTIONS=AMERICAN INDIAN OR ALASKA NAT,D-EXPULSION ACTIONS=NATIVE HAWAIIAN/OTHER PACIFIC,C-JJAEP EXPULSIONS=NATIVE HAWAIIAN/OTHER PACIFIC,total EXPULSION ACTIONS,total IN SCHOOL SUSPENSIONS,total OUT OF SCHOOL SUSPENSIONS,total DAEP PLACEMENTS,ratio ECO. DISADV. IN SCHOOL SUSPENSIONS vs average,ratio SPEC. ED. IN SCHOOL SUSPENSIONS vs average,ratio ECO. DISADV. OUT OF SCHOOL SUSPENSIONS vs average,ratio SPEC. ED. OUT OF SCHOOL SUSPENSIONS vs average,ratio ECO. DISADV. DAEP PLACEMENTS vs average,ratio SPEC. ED. DAEP PLACEMENTS vs average,ratio ECO. DISADV. EXPULSION ACTIONS vs average,ratio SPEC. ED. EXPULSION ACTIONS vs average,ratio BLACK OR AFRICAN AMERICAN IN SCHOOL SUSPENSIONS vs average,ratio HISPANIC/LATINO IN SCHOOL SUSPENSIONS vs average,ratio WHITE IN SCHOOL SUSPENSIONS vs average,ratio AMERICAN INDIAN OR ALASKA NAT IN SCHOOL SUSPENSIONS vs average,ratio ASIAN IN SCHOOL SUSPENSIONS vs average,ratio NATIVE HAWAIIAN/OTHER PACIFIC IN SCHOOL SUSPENSIONS vs average,ratio TWO OR MORE RACES IN SCHOOL SUSPENSIONS vs average,ratio BLACK OR AFRICAN AMERICAN OUT OF SCHOOL SUSPENSIONS vs average,ratio HISPANIC/LATINO OUT OF SCHOOL SUSPENSIONS vs average,ratio WHITE OUT OF SCHOOL SUSPENSIONS vs average,ratio AMERICAN INDIAN OR ALASKA NAT OUT OF SCHOOL SUSPENSIONS vs average,ratio ASIAN OUT OF SCHOOL SUSPENSIONS vs average,ratio NATIVE HAWAIIAN/OTHER PACIFIC OUT OF SCHOOL SUSPENSIONS vs average,ratio TWO OR MORE RACES OUT OF SCHOOL SUSPENSIONS vs average,ratio BLACK OR AFRICAN AMERICAN DAEP PLACEMENTS vs average,ratio HISPANIC/LATINO DAEP PLACEMENTS vs average,ratio WHITE DAEP PLACEMENTS vs average,ratio AMERICAN INDIAN OR ALASKA NAT DAEP PLACEMENTS vs average,ratio ASIAN DAEP PLACEMENTS vs average,ratio NATIVE HAWAIIAN/OTHER PACIFIC DAEP PLACEMENTS vs average,ratio TWO OR MORE RACES DAEP PLACEMENTS vs average,ratio BLACK OR AFRICAN AMERICAN EXPULSION ACTIONS vs average,ratio HISPANIC/LATINO EXPULSION ACTIONS vs average,ratio WHITE EXPULSION ACTIONS vs average,ratio AMERICAN INDIAN OR ALASKA NAT EXPULSION ACTIONS vs average,ratio ASIAN EXPULSION ACTIONS vs average,ratio NATIVE HAWAIIAN/OTHER PACIFIC EXPULSION ACTIONS vs average,ratio TWO OR MORE RACES EXPULSION ACTIONS vs average
226908,VERIBEST ISD,15,272,0.4,34.9,62.5,0.4,1.1,0,0.7,47.8,12.5,0,0,0,0,1,1,1,1,1,0,1,1,0,5,0,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0.2989,0,0.6974,2.6667,6.2762,0,1,1,35.7143,0.4093,1.1429,0,0,1,0,83.3333,0.9551,0.5333,0,0,1,0,0,1.4327,0.8000,0,0,1,0,1,1,1,1,1,1,1
227801,AMERICAN YOUTHWORKS CHARTER SCHOOL,13,167,10.2,73.7,12.6,1.2,0,0,2.4,61.7,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227803,WAYSIDE SCHOOLS,13,1111,4.6,63,26.6,0.5,2.2,0,3.2,54,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227804,NYOS CHARTER SCHOOL,13,871,14.1,34,43.2,0.1,5.9,0,2.8,42.4,7.8,0,0,1,0,0,0,1,31,34,0,1,91,0,104,0,0,0,21,42,0,0,0,32,130,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198,67,0,1.5485,2.7195,1.1264,4.0184,1,1,0,0,0.0358,1.3518,1.2159,0,0.0856,1,0.1804,0.1059,1.3608,1.1747,0,0.2530,1,0,1,1,1,1,1,1,1,0,2.9412,0,0,0,1,0
227805,TEXAS EMPOWERMENT ACADEMY,13,237,90.3,4.6,1.3,0,0,0,3.8,78.9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227806,UNIVERSITY OF TEXAS UNIVERSITY CHA,13,638,15,29.5,49.5,0.5,1.6,0,3.9,61.9,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227814,CHAPARRAL STAR ACADEMY,13,360,5.3,25,57.8,0.6,9.4,0,1.9,0.6,1.7,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,1,0,4.0000,0,0,0,1,0,0,1.3333,0.5767,0,3.5461,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227816,HARMONY SCIENCE ACADEMY (AUSTIN),13,3070,11.3,46.6,29.5,0.2,9.7,0,2.7,51.4,5.4,0,0,1,1,0,0,49,180,35,0,0,0,0,0,0,1,0,43,0,0,1,0,194,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,267,0,1,1,1.4136,2.9824,1,1,0.6485,6.1728,1,1,1,1,1,1,1,1.6241,1.4467,0.4444,1.8727,0.0386,1,0.1387,1,1,1,1,1,1,1,2.9499,0.7153,1.1299,0,0,1,0
227817,CEDARS INTERNATIONAL ACADEMY,13,353,29.5,63.5,4.8,0.8,0.3,0,1.1,93.5,4.8,0,0,0,0,0,0,30,32,1,5,20,39,0,0,0,0,0,15,13,0,0,0,1,64,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,65,0,1.0695,4.2318,0.0165,4.8077,1,1,1,1,1.0593,0.9596,0,9.7656,0,1,0,1.5645,0.7753,0.3205,1.9231,0,1,1.3986,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227819,UNIVERSITY OF TEXAS ELEMENTARY CHA,13,305,11.5,68.5,15.1,0.3,1.3,0,3.3,50.2,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227820,KIPP AUSTIN PUBLIC SCHOOLS INC,13,3098,5.5,91.5,1.8,0,0.3,0,0.8,91.1,6.6,0,0,1,0,0,0,1,173,1,0,1,371,0,1,0,1,0,44,52,0,1,0,189,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,175,0,1.0918,2.1123,1.1855,3.8095,1,1,1.0977,15.1515,0.0487,1.0870,0.1489,1,0,1,0,0.1039,1.0804,0.3175,1,0,1,0,1,1,1,1,1,1,1,0,1.0929,0,1,0,1,0
227821,AUSTIN DISCOVERY SCHOOL,13,374,2.9,22.7,69.8,0,0.8,0,3.7,20.6,8.3,0,0,0,0,0,0,1,1,13,0,1,1,0,14,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0.2856,0.7087,0.3034,0.7530,1,1,1,1,2.0284,0.2591,1.1798,1,0,1,1.5898,2.1552,0.2753,1.1640,1,0,1,1.6892,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227824,THE EAST AUSTIN COLLEGE PREP ACADE,13,854,13.7,84.1,1.8,0,0,0,0.5,93.8,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227825,AUSTIN ACHIEVE PUBLIC SCHOOLS,13,278,7.9,88.8,2.9,0,0,0,0.4,30.2,6.8,0,0,1,0,0,0,1,131,1,0,0,0,0,0,0,1,0,18,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,0,1,1,0.0247,1.9754,1,1,3.3113,14.7059,1,1,1,1,1,1,1,0.0945,1.1009,0.2573,1,1,1,1.8657,1,1,1,1,1,1,1,0,1.1261,0,1,1,1,0
227901,AUSTIN ISD,13,85014,8.2,60,25.4,0.2,3.5,0.1,2.6,61.2,9.9,21,5,34,1,1036,174,2175,5929,741,1,1374,4272,1,703,9,16,395,2523,1419,24,43,1322,8134,5552,311,25,33,42,150,28,95,8,6,5,1,11,0,1,0,0,1,0,0,0,0,47,6474,9075,1560,1.4013,2.2140,1.4646,2.8082,1.3847,2.5576,1.4949,3.4386,2.5882,1.0998,0.4275,0.0772,0.1236,0.1545,0.5644,2.9228,1.0889,0.3215,1.8182,0.1322,0.5510,0.6357,2.4312,1.1068,0.4391,2.5641,0.1099,0,0.6164,2.8542,1.2057,0.0838,0,0,0,0.8183
227904,PFLUGERVILLE ISD,13,23497,18.1,46,24.3,0.4,7.4,0.2,3.6,53.8,9.9,1,0,1,0,290,68,819,923,288,21,3877,5468,7,1323,1,1,109,556,2249,1,1,507,1743,8513,228,17,1,35,69,190,286,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,11172,2136,605,1.4163,2.0334,1.5167,2.6293,1.5577,1.8199,0.9294,5.0505,1.9173,1.0640,0.4873,0.4699,0.2298,0.3133,0.7111,2.1184,0.9394,0.5549,0.1170,0.2214,0.2341,0.8973,2.0821,1.0420,0.4625,0.4132,0.0223,0,0.7805,0,1.0870,0,0,0,0,13.8889
227907,MANOR ISD,13,8619,23.7,62.2,9.3,0.2,2.5,0.1,2,78.2,7.5,0,0,1,0,108,1,390,333,24,1,923,930,0,109,0,0,32,147,292,0,1,232,689,1844,127,10,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1965,749,247,1.2000,1.9813,1.1763,2.6168,1.2011,1.7274,1.2788,0,1.9819,0.7609,0.5965,0.2545,0.0204,0,0.0254,2.1970,0.7148,0.3445,0.6676,0,0,0.0668,2.1695,0.7030,0.0435,2.0243,0,0,2.0243,0,1.6077,0,0,0,0,0
227909,EANES ISD,13,7983,0.8,13,70.9,0.3,10.9,0.1,3.9,3.1,7.4,0,0,0,1,1,28,1,10,35,1,1,57,0,128,0,1,8,24,46,0,0,7,9,26,0,1,0,1,1,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,201,48,31,4.1727,3.0926,6.0484,6.7568,7.2841,3.4874,0,13.5135,0.6219,2.1814,0.8982,1.6584,0.3195,0,0.8930,2.6042,1.6026,1.0284,0,0.1911,0,0.5342,0,0.2481,1.2739,0,0.2959,0,0.8271,0,0,1.4104,0,0,0,0
227910,DEL VALLE ISD,13,11611,9.9,81.9,6.2,0.3,0.6,0.1,1.1,85.5,9.4,1,0,1,0,417,35,339,1423,133,32,1294,6247,6,403,1,1,135,532,1209,1,1,494,1734,7248,80,1,12,10,13,26,58,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8066,1930,539,1.0510,1.5946,1.0508,2.9324,1.0719,2.6645,1.1696,10.6383,1.6205,0.9456,0.8059,1.3224,0.5372,0.7439,0.6537,1.7742,0.9003,1.1115,2.0725,0.8636,0,0.6123,1.4992,0.9446,1.0473,0.6184,1.5461,0,0.1687,0,1.2210,0,0,0,0,0
227912,LAGO VISTA ISD,13,1383,0.9,21.3,74.7,0.3,0.6,0.1,2.2,30.1,10.2,0,0,0,0,1,1,0,0,5,0,1,40,0,197,0,0,1,1,42,0,0,6,5,114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,5,2,1.5847,1.7229,3.3223,1.9608,9.9668,4.9020,1,1,0.4649,0.7857,1.1034,0,0,0,0.1902,0,0,1.3387,0,0,0,0,0,2.3474,0.6693,0,0,0,0,1,1,1,1,1,1,1
227913,LAKE TRAVIS ISD,13,8224,1,19.3,71.4,0.4,4.1,0,3.8,12.6,7,0,1,0,1,1,47,0,1,36,12,6,192,0,488,1,1,9,12,135,0,0,8,9,234,0,1,0,1,1,17,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,755,39,50,2.4598,2.5544,1.8315,4.3956,1.2698,2.5714,0,14.2857,0.7947,1.3176,0.9053,3.9735,0.5492,1,1.3942,0,0.1329,1.2928,0,0.6254,1,0.6748,0,0.1036,1.3165,0,0.4878,1,0.5263,0,0,1.4006,0,0,1,0
228901,GROVETON ISD,06,719,6.5,11.1,76.5,0.1,0.4,0,5.3,62.7,9,0,0,0,0,1,1,1,0,21,0,51,9,0,294,0,0,0,10,102,0,0,1,1,291,1,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,23,3,1.2278,2.9982,0.0693,4.8309,0.5316,0,1,1,2.0757,0.2145,1.0167,0,0,1,1.1980,0.6689,0,1.1935,0,0,1,0.8203,5.1282,3.0030,0.4357,0,0,1,0,1,1,1,1,1,1,1
228903,TRINITY ISD,06,1223,18.6,21.3,57.1,0.2,0.3,0,2.5,74.2,8.1,0,0,0,0,1,29,46,10,55,0,171,57,0,374,0,0,9,17,68,0,0,41,103,520,12,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,118,43,1.1603,1.3899,1.1764,1.7786,1.2850,2.5840,1,1,1.5221,0.4431,1.0844,0,0.5519,1,0.0662,2.0959,0.3979,0.8163,0,0,1,2.3729,1.5004,0.1092,1.1811,0,0,1,0.9302,1,1,1,1,1,1,1
228904,CENTERVILLE ISD,06,109,0,5.5,94.5,0,0,0,0,62.4,11.9,0,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0.8013,4.2017,1.6026,0,1.6026,1.6807,1,1,1,9.0909,0.5291,1,1,1,1,1,0,1.0582,1,1,1,1,1,0,1.0582,1,1,1,1,1,1,1,1,1,1,1
228905,APPLE SPRINGS ISD,06,194,6.7,5.7,86.1,0.5,0,0,1,52.6,13.9,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,10,0,0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,13.9417,23.9808,1,1,1.9011,7.1942,1,1,4.9751,5.8480,0.3871,0,1,1,0,1,1,1,1,1,1,1,14.9254,0,0,0,1,1,0,1,1,1,1,1,1,1
229901,COLMESNEIL ISD,05,414,2.9,4.6,90.3,0.5,0.5,0,1.2,57.5,10.9,0,0,0,0,0,1,1,0,1,0,1,0,0,60,0,0,0,1,15,0,0,1,1,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,2,1.3184,2.2196,0.8696,4.5872,0.8696,0,1,1,0.5562,0,1.0717,0,0,1,1.3441,17.2414,0,0.5537,0,0,1,0,17.2414,0,0.5537,0,0,1,0,1,1,1,1,1,1,1
229903,WOODVILLE ISD,05,1323,25.2,6.9,62.1,2.1,0.4,0.1,3.3,68.7,14.4,0,0,0,1,1,15,98,12,126,10,277,31,0,348,0,1,11,138,113,0,1,1,236,590,7,1,0,0,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,693,244,24,1.2393,1.1324,1.4079,3.9276,0.0607,3.1829,1.4556,6.9444,1.5862,0.6483,0.8086,0.6871,0,0,1.1806,1.5938,0.7128,0.8316,0,0,0,0.9935,1.1574,0.6039,1.0064,0,0,0,1.2626,0,0,1.6103,0,0,0,0
229904,WARREN ISD,05,1251,1.4,4.3,91.5,0.5,0.5,0,1.8,46.6,7.8,0,0,0,0,0,1,0,1,1,5,1,1,0,172,0,0,1,1,35,0,0,1,23,94,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2,3,1.1145,2.4791,24.6781,6.4103,0.7153,4.2735,1,1,0.3946,0.1285,1.0386,5.5249,1.1050,1,0.3069,0,11.6279,0.5464,0,0,1,0,23.8095,0,0.3643,0,0,1,18.5185,1,1,1,1,1,1,1
229905,SPURGER ISD,05,391,0,4.1,92.8,1.5,0,0,1.5,59.6,11,0,0,0,0,0,7,0,0,29,0,0,1,0,1,0,0,1,1,14,0,0,7,24,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,7,67.9530,63.6364,1.3886,0.3135,1.6779,1.2987,1,1,1,12.1951,0.5388,0,1,1,0,1,0,1.0776,0,1,1,0,1,0,1.0776,0,1,1,0,1,1,1,1,1,1,1
229906,CHESTER ISD,05,178,11.2,2.8,84.8,0,0,0,1.1,52.8,13.5,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,15,0,0,1,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,31.2500,55.5556,0.9470,3.7037,0.9470,3.7037,1,1,4.4643,0,0.5896,1,1,1,0,4.4643,0,0.5896,1,1,1,0,4.4643,0,0.5896,1,1,1,0,1,1,1,1,1,1,1
230901,BIG SANDY ISD,07,704,11.6,8.7,73.4,0.7,0.6,0.1,4.8,65.9,9.7,0,0,0,0,0,9,1,0,10,0,66,22,0,282,0,0,1,1,30,0,0,1,13,285,1,1,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,12,11,1.1292,0.8075,1.6439,0.8591,0.1380,0.9372,1,1,1.4855,0.6602,1.0031,0,0,0,0.7071,0.7184,0,1.1353,0,0,0,1.7361,0.7837,0,1.1147,0,0,0,1.8939,1,1,1,1,1,1,1
230902,GILMER ISD,07,2462,14.8,15.5,64.6,0.7,0.6,0,3.8,66.6,7.9,0,0,0,0,1,31,8,1,18,1,96,54,0,210,0,0,10,6,41,0,0,53,1,278,16,1,0,0,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,374,28,50,1.1161,1.3877,0.0536,2.7125,1.5916,2.5316,1,1,1.7344,0.9315,0.8692,0.3820,0.4456,1,0.8444,1.9305,0.2304,0.9951,0,0,1,0.9398,2.1622,0.1290,0.9598,0,3.3333,1,0.5263,1,1,1,1,1,1,1
230903,ORE CITY ISD,07,843,7.2,14.2,74,0.6,0.8,0,3.1,67,9.6,0,0,0,0,1,1,0,1,1,1,23,14,0,158,0,0,1,1,26,0,0,1,1,158,0,1,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,4,3,1.1560,1.3276,0.3731,2.6042,0.4975,3.4722,1,1,1.5659,0.4833,1.0466,0.8170,0.6127,1,1.1069,0,1.7606,0.3378,41.6667,0,1,8.0645,0,2.3474,0.4505,0,0,1,10.7527,1,1,1,1,1,1,1
230904,UNION HILL ISD,07,314,8.6,16.6,71.3,0.3,0.3,0.3,2.5,63.7,6.1,0,0,0,0,0,1,0,0,1,0,16,1,0,87,0,0,0,0,7,0,0,0,1,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,1,1.0466,1.0929,1.5699,0,0,0,1,1,1.7719,0.0574,1.1621,0,0,0,0.3810,0,0,1.4025,0,0,0,0,0,0,1.4025,0,0,0,0,1,1,1,1,1,1,1
230905,HARMONY ISD,07,1039,0.7,16,80.8,0.3,0.3,0,2,50.9,6.4,0,0,0,0,0,0,0,1,1,1,0,8,0,96,0,0,0,0,6,0,0,0,1,73,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2,0,1.3404,0.8762,0.9823,0,1,1,1,1,0,0.4673,1.1104,3.1153,3.1153,1,0.4673,0,3.1250,0.6188,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230906,NEW DIANA ISD,07,991,7.6,9,78.1,0.4,0.2,0,4.7,38.7,6,0,0,0,0,1,12,1,1,15,0,38,1,0,69,0,0,0,1,16,0,0,12,1,69,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,18,15,1.6357,2.4465,0.1436,0.9259,2.0672,0,1,1,4.5872,0.1019,0.8105,0,0,1,0.1952,0.7310,0.6173,1.0670,0,0,1,1.1820,0.8772,0.7407,1.0243,0,0,1,1.4184,1,1,1,1,1,1,1
230908,UNION GROVE ISD,07,769,0.4,6.1,89.9,0.8,0.3,0.1,2.5,43.7,5.5,0,0,0,0,0,5,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,27.4600,6.0606,1.1442,9.0909,0.4577,0,1,1,83.3333,5.4645,0.3708,0,0,0,0,0,8.1967,0.5562,0,0,0,0,0,0,1.1123,0,0,0,0,1,1,1,1,1,1,1
231901,MCCAMEY ISD,18,546,2.4,73.6,22.5,0.5,0.2,0,0.7,50.9,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11.7878,4.6948,1,1,1,1,1,1,0,0.4529,1.4815,0,0,1,47.6190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231902,RANKIN ISD,18,261,0.4,46,52.1,1.1,0,0,0.4,47.5,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1.0526,10.0000,2.1053,0,1,1,1,1,0,1.0870,0.9597,0,1,1,0,0,2.1739,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232901,KNIPPA ISD,20,372,0,51.9,46.8,0,1.3,0,0,32.8,1.9,0,0,0,0,0,0,0,1,1,0,0,50,0,11,0,0,0,1,1,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,1.9992,0.8628,1.5244,26.3158,1,1,1,1,1,1.5793,0.3853,1,0,1,1,1,0.9634,1.0684,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232902,SABINAL ISD,20,530,0.2,69.8,27.7,0.6,0.2,0,1.5,66.4,9.2,0,0,0,0,1,1,0,35,16,0,0,108,0,36,0,0,5,17,22,0,0,1,41,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,51,2,1.3491,1.6606,1.2107,3.6232,0.7530,27.1739,1,1,0,1.0745,0.9025,0,0,1,0,0,0.9832,1.1326,0,0,1,0,0,0.7163,1.8051,0,0,1,0,1,1,1,1,1,1,1
